date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,numEventsInSession
2028-07-21,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,True,False,Preliminary,2028-07-21T09:45:00-07:00,2028-07-21T14:45:00-07:00,2028-07-21T16:45:00+00:00,2028-07-21T21:45:00+00:00,300,426,845,3,5,2
2028-07-22,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Preliminary,2028-07-22T09:30:00-07:00,2028-07-22T12:00:00-07:00,2028-07-22T16:30:00+00:00,2028-07-22T19:00:00+00:00,150,484,845,6,9,1
2028-07-22,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,True,False,Final,2028-07-22T09:45:00-07:00,2028-07-22T17:15:00-07:00,2028-07-22T16:45:00+00:00,2028-07-23T00:15:00+00:00,450,486,845,4,5,4
2028-07-23,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-23T09:30:00-07:00,2028-07-23T14:00:00-07:00,2028-07-23T16:30:00+00:00,2028-07-23T21:00:00+00:00,270,534,845,7,9,2
2028-07-24,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,True,False,Final,2028-07-24T09:45:00-07:00,2028-07-24T16:45:00-07:00,2028-07-24T16:45:00+00:00,2028-07-24T23:45:00+00:00,420,583,845,5,5,2
2028-07-24,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Preliminary,2028-07-24T14:30:00-07:00,2028-07-24T19:00:00-07:00,2028-07-24T21:30:00+00:00,2028-07-25T02:00:00+00:00,270,601,845,8,9,1
2028-07-25,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-25T14:30:00-07:00,2028-07-25T21:15:00-07:00,2028-07-25T21:30:00+00:00,2028-07-26T04:15:00+00:00,405,652,845,9,9,2
2028-07-18,Skateboarding (Street),Valley Complex 1,Valley,True,False,Preliminary,2028-07-18T17:00:00-07:00,2028-07-18T20:10:00-07:00,2028-07-19T00:00:00+00:00,2028-07-19T03:10:00+00:00,190,271,845,1,4,1
2028-07-19,Skateboarding (Street),Valley Complex 1,Valley,True,False,Preliminary,2028-07-19T10:30:00-07:00,2028-07-19T13:40:00-07:00,2028-07-19T17:30:00+00:00,2028-07-19T20:40:00+00:00,190,316,845,2,4,1
2028-07-19,Skateboarding (Street),Valley Complex 1,Valley,True,False,Final,2028-07-19T20:30:00-07:00,2028-07-19T22:00:00-07:00,2028-07-20T03:30:00+00:00,2028-07-20T05:00:00+00:00,90,352,845,3,4,1
2028-07-20,Skateboarding (Street),Valley Complex 1,Valley,True,False,Final,2028-07-20T20:30:00-07:00,2028-07-20T22:00:00-07:00,2028-07-21T03:30:00+00:00,2028-07-21T05:00:00+00:00,90,408,845,4,4,1
2028-07-25,Skateboarding (Park),Valley Complex 2,Valley,True,False,Preliminary,2028-07-25T10:30:00-07:00,2028-07-25T13:30:00-07:00,2028-07-25T17:30:00+00:00,2028-07-25T20:30:00+00:00,180,635,845,1,4,1
2028-07-25,Skateboarding (Park),Valley Complex 2,Valley,True,False,Preliminary,2028-07-25T20:00:00-07:00,2028-07-25T23:00:00-07:00,2028-07-26T03:00:00+00:00,2028-07-26T06:00:00+00:00,180,669,845,2,4,1
2028-07-26,Skateboarding (Park),Valley Complex 2,Valley,True,False,Final,2028-07-26T20:00:00-07:00,2028-07-26T21:15:00-07:00,2028-07-27T03:00:00+00:00,2028-07-27T04:15:00+00:00,75,713,845,3,4,1
2028-07-27,Skateboarding (Park),Valley Complex 2,Valley,True,False,Final,2028-07-27T20:00:00-07:00,2028-07-27T21:15:00-07:00,2028-07-28T03:00:00+00:00,2028-07-28T04:15:00+00:00,75,758,845,4,4,1
2028-07-24,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Semifinal,2028-07-24T09:30:00-07:00,2028-07-24T11:40:00-07:00,2028-07-24T16:30:00+00:00,2028-07-24T18:40:00+00:00,130,581,845,1,10,1
2028-07-24,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Preliminary,2028-07-24T13:45:00-07:00,2028-07-24T15:25:00-07:00,2028-07-24T20:45:00+00:00,2028-07-24T22:25:00+00:00,100,597,845,2,10,2
2028-07-25,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Semifinal,2028-07-25T09:15:00-07:00,2028-07-25T11:25:00-07:00,2028-07-25T16:15:00+00:00,2028-07-25T18:25:00+00:00,130,629,845,3,10,1
2028-07-25,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Semifinal,2028-07-25T18:45:00-07:00,2028-07-25T20:00:00-07:00,2028-07-26T01:45:00+00:00,2028-07-26T03:00:00+00:00,75,663,845,4,10,1
2028-07-26,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Final,2028-07-26T09:00:00-07:00,2028-07-26T10:30:00-07:00,2028-07-26T16:00:00+00:00,2028-07-26T17:30:00+00:00,90,680,845,5,10,6
2028-07-26,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Semifinal,2028-07-26T18:45:00-07:00,2028-07-26T20:00:00-07:00,2028-07-27T01:45:00+00:00,2028-07-27T03:00:00+00:00,75,706,845,6,10,1
2028-07-27,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Final,2028-07-27T09:00:00-07:00,2028-07-27T10:55:00-07:00,2028-07-27T16:00:00+00:00,2028-07-27T17:55:00+00:00,115,722,845,7,10,1
2028-07-28,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Final,2028-07-28T09:00:00-07:00,2028-07-28T10:55:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T17:55:00+00:00,115,767,845,8,10,1
2028-07-28,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Final,2028-07-28T13:45:00-07:00,2028-07-28T15:00:00-07:00,2028-07-28T20:45:00+00:00,2028-07-28T22:00:00+00:00,75,784,845,9,10,1
2028-07-29,Sport Climbing,Long Beach Climbing Theater,Long Beach,True,False,Final,2028-07-29T09:30:00-07:00,2028-07-29T10:45:00-07:00,2028-07-29T16:30:00+00:00,2028-07-29T17:45:00+00:00,75,812,845,10,10,1
2028-07-15,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Preliminary,2028-07-15T19:30:00-07:00,2028-07-15T23:15:00-07:00,2028-07-16T02:30:00+00:00,2028-07-16T06:15:00+00:00,225,102,845,1,10,1
2028-07-16,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Preliminary,2028-07-16T19:30:00-07:00,2028-07-16T23:15:00-07:00,2028-07-17T02:30:00+00:00,2028-07-17T06:15:00+00:00,225,165,845,2,10,1
2028-07-17,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Preliminary,2028-07-17T19:30:00-07:00,2028-07-17T23:15:00-07:00,2028-07-18T02:30:00+00:00,2028-07-18T06:15:00+00:00,225,223,845,3,10,1
2028-07-18,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Preliminary,2028-07-18T19:30:00-07:00,2028-07-18T23:15:00-07:00,2028-07-19T02:30:00+00:00,2028-07-19T06:15:00+00:00,225,286,845,4,10,1
2028-07-19,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Quarterfinal,2028-07-19T19:30:00-07:00,2028-07-19T23:15:00-07:00,2028-07-20T02:30:00+00:00,2028-07-20T06:15:00+00:00,225,350,845,5,10,1
2028-07-20,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Quarterfinal,2028-07-20T19:30:00-07:00,2028-07-20T23:15:00-07:00,2028-07-21T02:30:00+00:00,2028-07-21T06:15:00+00:00,225,404,845,6,10,1
2028-07-21,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Semifinal,2028-07-21T20:30:00-07:00,2028-07-21T23:15:00-07:00,2028-07-22T03:30:00+00:00,2028-07-22T06:15:00+00:00,165,463,845,7,10,1
2028-07-22,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Semifinal,2028-07-22T20:30:00-07:00,2028-07-22T23:15:00-07:00,2028-07-23T03:30:00+00:00,2028-07-23T06:15:00+00:00,165,520,845,8,10,1
2028-07-23,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Final,2028-07-23T20:30:00-07:00,2028-07-23T23:30:00-07:00,2028-07-24T03:30:00+00:00,2028-07-24T06:30:00+00:00,180,566,845,9,10,2
2028-07-24,Squash,Comcast Squash Center at Universal Studios,Universal City,True,False,Final,2028-07-24T20:30:00-07:00,2028-07-24T23:30:00-07:00,2028-07-25T03:30:00+00:00,2028-07-25T06:30:00+00:00,180,619,845,10,10,2
2028-07-15,Surfing,Trestles State Beach,Trestles Beach,True,False,Preliminary,2028-07-15T07:00:00-07:00,2028-07-15T16:30:00-07:00,2028-07-15T14:00:00+00:00,2028-07-15T23:30:00+00:00,570,54,845,1,4,2
2028-07-16,Surfing,Trestles State Beach,Trestles Beach,True,False,Preliminary,2028-07-16T07:00:00-07:00,2028-07-16T16:30:00-07:00,2028-07-16T14:00:00+00:00,2028-07-16T23:30:00+00:00,570,116,845,2,4,2
2028-07-17,Surfing,Trestles State Beach,Trestles Beach,True,False,Preliminary,2028-07-17T07:00:00-07:00,2028-07-17T16:30:00-07:00,2028-07-17T14:00:00+00:00,2028-07-17T23:30:00+00:00,570,173,845,3,4,2
2028-07-18,Surfing,Trestles State Beach,Trestles Beach,True,False,Final,2028-07-18T07:00:00-07:00,2028-07-18T17:30:00-07:00,2028-07-18T14:00:00+00:00,2028-07-19T00:30:00+00:00,630,236,845,4,4,8
2028-07-22,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-22T09:30:00-07:00,2028-07-22T11:30:00-07:00,2028-07-22T16:30:00+00:00,2028-07-22T18:30:00+00:00,120,485,845,1,17,8
2028-07-22,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-22T18:00:00-07:00,2028-07-22T20:00:00-07:00,2028-07-23T01:00:00+00:00,2028-07-23T03:00:00+00:00,120,511,845,2,17,8
2028-07-23,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-23T09:30:00-07:00,2028-07-23T11:30:00-07:00,2028-07-23T16:30:00+00:00,2028-07-23T18:30:00+00:00,120,535,845,3,17,4
2028-07-23,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-23T18:00:00-07:00,2028-07-23T20:00:00-07:00,2028-07-24T01:00:00+00:00,2028-07-24T03:00:00+00:00,120,559,845,4,17,8
2028-07-24,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-24T09:30:00-07:00,2028-07-24T11:30:00-07:00,2028-07-24T16:30:00+00:00,2028-07-24T18:30:00+00:00,120,582,845,5,17,6
2028-07-24,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-24T18:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-25T01:00:00+00:00,2028-07-25T03:00:00+00:00,120,610,845,6,17,8
2028-07-25,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-25T09:30:00-07:00,2028-07-25T11:30:00-07:00,2028-07-25T16:30:00+00:00,2028-07-25T18:30:00+00:00,120,632,845,7,17,4
2028-07-25,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-25T18:00:00-07:00,2028-07-25T20:00:00-07:00,2028-07-26T01:00:00+00:00,2028-07-26T03:00:00+00:00,120,661,845,8,17,8
2028-07-26,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-26T09:30:00-07:00,2028-07-26T11:30:00-07:00,2028-07-26T16:30:00+00:00,2028-07-26T18:30:00+00:00,120,684,845,9,17,4
2028-07-26,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-26T18:00:00-07:00,2028-07-26T20:00:00-07:00,2028-07-27T01:00:00+00:00,2028-07-27T03:00:00+00:00,120,704,845,10,17,8
2028-07-27,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-27T09:30:00-07:00,2028-07-27T11:30:00-07:00,2028-07-27T16:30:00+00:00,2028-07-27T18:30:00+00:00,120,726,845,11,17,5
2028-07-27,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-27T18:00:00-07:00,2028-07-27T20:00:00-07:00,2028-07-28T01:00:00+00:00,2028-07-28T03:00:00+00:00,120,751,845,12,17,8
2028-07-28,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-28T09:30:00-07:00,2028-07-28T11:30:00-07:00,2028-07-28T16:30:00+00:00,2028-07-28T18:30:00+00:00,120,771,845,13,17,5
2028-07-28,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-28T18:00:00-07:00,2028-07-28T20:00:00-07:00,2028-07-29T01:00:00+00:00,2028-07-29T03:00:00+00:00,120,795,845,14,17,7
2028-07-29,Swimming,2028 Stadium,Inglewood,True,False,Preliminary,2028-07-29T09:30:00-07:00,2028-07-29T11:30:00-07:00,2028-07-29T16:30:00+00:00,2028-07-29T18:30:00+00:00,120,813,845,15,17,5
2028-07-29,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-29T18:00:00-07:00,2028-07-29T20:00:00-07:00,2028-07-30T01:00:00+00:00,2028-07-30T03:00:00+00:00,120,831,845,16,17,7
2028-07-30,Swimming,2028 Stadium,Inglewood,True,False,Final,2028-07-30T15:00:00-07:00,2028-07-30T16:30:00-07:00,2028-07-30T22:00:00+00:00,2028-07-30T23:30:00+00:00,90,845,845,17,17,5
2028-07-15,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-15T10:00:00-07:00,2028-07-15T13:00:00-07:00,2028-07-15T17:00:00+00:00,2028-07-15T20:00:00+00:00,180,68,845,1,37,3
2028-07-15,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-15T14:30:00-07:00,2028-07-15T17:30:00-07:00,2028-07-15T21:30:00+00:00,2028-07-16T00:30:00+00:00,180,83,845,2,37,2
2028-07-15,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-15T19:30:00-07:00,2028-07-15T22:30:00-07:00,2028-07-16T02:30:00+00:00,2028-07-16T05:30:00+00:00,180,103,845,3,37,2
2028-07-16,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-16T10:00:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:00:00+00:00,2028-07-16T20:00:00+00:00,180,131,845,4,37,3
2028-07-16,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-16T15:30:00-07:00,2028-07-16T18:30:00-07:00,2028-07-16T22:30:00+00:00,2028-07-17T01:30:00+00:00,180,149,845,5,37,2
2028-07-16,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-16T20:15:00-07:00,2028-07-16T23:15:00-07:00,2028-07-17T03:15:00+00:00,2028-07-17T06:15:00+00:00,180,167,845,6,37,3
2028-07-17,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-17T10:00:00-07:00,2028-07-17T13:00:00-07:00,2028-07-17T17:00:00+00:00,2028-07-17T20:00:00+00:00,180,189,845,7,37,4
2028-07-17,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-17T15:00:00-07:00,2028-07-17T18:00:00-07:00,2028-07-17T22:00:00+00:00,2028-07-18T01:00:00+00:00,180,205,845,8,37,2
2028-07-17,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-17T21:00:00-07:00,2028-07-17T23:15:00-07:00,2028-07-18T04:00:00+00:00,2028-07-18T06:15:00+00:00,135,226,845,9,37,2
2028-07-18,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-18T10:00:00-07:00,2028-07-18T13:00:00-07:00,2028-07-18T17:00:00+00:00,2028-07-18T20:00:00+00:00,180,249,845,10,37,3
2028-07-18,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-18T15:00:00-07:00,2028-07-18T18:00:00-07:00,2028-07-18T22:00:00+00:00,2028-07-19T01:00:00+00:00,180,266,845,11,37,2
2028-07-18,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-18T21:00:00-07:00,2028-07-18T23:15:00-07:00,2028-07-19T04:00:00+00:00,2028-07-19T06:15:00+00:00,135,289,845,12,37,2
2028-07-19,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-19T10:00:00-07:00,2028-07-19T13:00:00-07:00,2028-07-19T17:00:00+00:00,2028-07-19T20:00:00+00:00,180,314,845,13,37,3
2028-07-19,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-19T15:00:00-07:00,2028-07-19T18:00:00-07:00,2028-07-19T22:00:00+00:00,2028-07-20T01:00:00+00:00,180,332,845,14,37,2
2028-07-19,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-19T21:00:00-07:00,2028-07-19T23:15:00-07:00,2028-07-20T04:00:00+00:00,2028-07-20T06:15:00+00:00,135,354,845,15,37,2
2028-07-20,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-20T10:00:00-07:00,2028-07-20T13:00:00-07:00,2028-07-20T17:00:00+00:00,2028-07-20T20:00:00+00:00,180,373,845,16,37,2
2028-07-20,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-20T15:00:00-07:00,2028-07-20T18:00:00-07:00,2028-07-20T22:00:00+00:00,2028-07-21T01:00:00+00:00,180,388,845,17,37,2
2028-07-20,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-20T20:00:00-07:00,2028-07-20T22:00:00-07:00,2028-07-21T03:00:00+00:00,2028-07-21T05:00:00+00:00,120,407,845,18,37,2
2028-07-21,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-21T10:00:00-07:00,2028-07-21T13:00:00-07:00,2028-07-21T17:00:00+00:00,2028-07-21T20:00:00+00:00,180,430,845,19,37,2
2028-07-21,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-21T15:00:00-07:00,2028-07-21T18:00:00-07:00,2028-07-21T22:00:00+00:00,2028-07-22T01:00:00+00:00,180,444,845,20,37,2
2028-07-21,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-21T21:00:00-07:00,2028-07-21T23:00:00-07:00,2028-07-22T04:00:00+00:00,2028-07-22T06:00:00+00:00,120,465,845,21,37,2
2028-07-22,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-22T14:00:00-07:00,2028-07-22T16:00:00-07:00,2028-07-22T21:00:00+00:00,2028-07-22T23:00:00+00:00,120,501,845,22,37,1
2028-07-22,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-22T21:00:00-07:00,2028-07-22T23:15:00-07:00,2028-07-23T04:00:00+00:00,2028-07-23T06:15:00+00:00,135,522,845,23,37,2
2028-07-23,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-23T14:00:00-07:00,2028-07-23T16:00:00-07:00,2028-07-23T21:00:00+00:00,2028-07-23T23:00:00+00:00,120,550,845,24,37,1
2028-07-23,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-23T21:00:00-07:00,2028-07-23T23:15:00-07:00,2028-07-24T04:00:00+00:00,2028-07-24T06:15:00+00:00,135,568,845,25,37,2
2028-07-24,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-24T10:00:00-07:00,2028-07-24T15:00:00-07:00,2028-07-24T17:00:00+00:00,2028-07-24T22:00:00+00:00,300,584,845,26,37,1
2028-07-24,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-24T17:00:00-07:00,2028-07-24T22:00:00-07:00,2028-07-25T00:00:00+00:00,2028-07-25T05:00:00+00:00,300,606,845,27,37,1
2028-07-25,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-25T10:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T17:00:00+00:00,2028-07-25T22:00:00+00:00,300,634,845,28,37,1
2028-07-25,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-25T17:00:00-07:00,2028-07-25T22:00:00-07:00,2028-07-26T00:00:00+00:00,2028-07-26T05:00:00+00:00,300,656,845,29,37,1
2028-07-26,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-26T10:00:00-07:00,2028-07-26T15:00:00-07:00,2028-07-26T17:00:00+00:00,2028-07-26T22:00:00+00:00,300,685,845,30,37,1
2028-07-26,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Preliminary,2028-07-26T17:00:00-07:00,2028-07-26T22:00:00-07:00,2028-07-27T00:00:00+00:00,2028-07-27T05:00:00+00:00,300,701,845,31,37,1
2028-07-27,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-27T10:00:00-07:00,2028-07-27T15:00:00-07:00,2028-07-27T17:00:00+00:00,2028-07-27T22:00:00+00:00,300,727,845,32,37,1
2028-07-27,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Quarterfinal,2028-07-27T17:00:00-07:00,2028-07-27T22:00:00-07:00,2028-07-28T00:00:00+00:00,2028-07-28T05:00:00+00:00,300,745,845,33,37,1
2028-07-28,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-28T12:30:00-07:00,2028-07-28T15:00:00-07:00,2028-07-28T19:30:00+00:00,2028-07-28T22:00:00+00:00,150,779,845,34,37,1
2028-07-28,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Semifinal,2028-07-28T20:00:00-07:00,2028-07-28T22:30:00-07:00,2028-07-29T03:00:00+00:00,2028-07-29T05:30:00+00:00,150,800,845,35,37,1
2028-07-29,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Bronze,2028-07-29T12:30:00-07:00,2028-07-29T15:00:00-07:00,2028-07-29T19:30:00+00:00,2028-07-29T22:00:00+00:00,150,823,845,36,37,1
2028-07-29,Table Tennis,LA Convention Center Hall 3,DTLA,True,False,Final,2028-07-29T20:00:00-07:00,2028-07-29T22:45:00-07:00,2028-07-30T03:00:00+00:00,2028-07-30T05:45:00+00:00,165,835,845,37,37,1
2028-07-26,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Preliminary,2028-07-26T09:00:00-07:00,2028-07-26T13:00:00-07:00,2028-07-26T16:00:00+00:00,2028-07-26T20:00:00+00:00,240,681,845,1,12,4
2028-07-26,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-26T15:00:00-07:00,2028-07-26T18:00:00-07:00,2028-07-26T22:00:00+00:00,2028-07-27T01:00:00+00:00,180,698,845,2,12,4
2028-07-26,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-26T19:30:00-07:00,2028-07-26T23:00:00-07:00,2028-07-27T02:30:00+00:00,2028-07-27T06:00:00+00:00,210,709,845,3,12,6
2028-07-27,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Preliminary,2028-07-27T09:00:00-07:00,2028-07-27T13:00:00-07:00,2028-07-27T16:00:00+00:00,2028-07-27T20:00:00+00:00,240,723,845,4,12,4
2028-07-27,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-27T15:00:00-07:00,2028-07-27T18:00:00-07:00,2028-07-27T22:00:00+00:00,2028-07-28T01:00:00+00:00,180,742,845,5,12,4
2028-07-27,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-27T19:30:00-07:00,2028-07-27T23:00:00-07:00,2028-07-28T02:30:00+00:00,2028-07-28T06:00:00+00:00,210,756,845,6,12,6
2028-07-28,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Preliminary,2028-07-28T09:00:00-07:00,2028-07-28T13:00:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T20:00:00+00:00,240,768,845,7,12,4
2028-07-28,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-28T15:00:00-07:00,2028-07-28T18:00:00-07:00,2028-07-28T22:00:00+00:00,2028-07-29T01:00:00+00:00,180,786,845,8,12,4
2028-07-28,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-28T19:30:00-07:00,2028-07-28T23:00:00-07:00,2028-07-29T02:30:00+00:00,2028-07-29T06:00:00+00:00,210,799,845,9,12,6
2028-07-29,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Preliminary,2028-07-29T09:00:00-07:00,2028-07-29T13:00:00-07:00,2028-07-29T16:00:00+00:00,2028-07-29T20:00:00+00:00,240,811,845,10,12,3
2028-07-29,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-29T15:00:00-07:00,2028-07-29T18:00:00-07:00,2028-07-29T22:00:00+00:00,2028-07-30T01:00:00+00:00,180,827,845,11,12,4
2028-07-29,Taekwondo,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-29T19:30:00-07:00,2028-07-29T23:00:00-07:00,2028-07-30T02:30:00+00:00,2028-07-30T06:00:00+00:00,210,834,845,12,12,6
2028-07-19,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-19T11:00:00-07:00,2028-07-19T16:30:00-07:00,2028-07-19T18:00:00+00:00,2028-07-19T23:30:00+00:00,330,318,845,1,41,1
2028-07-19,Tennis,Carson Court 1,Carson,True,False,Preliminary,2028-07-19T11:00:00-07:00,2028-07-19T16:30:00-07:00,2028-07-19T18:00:00+00:00,2028-07-19T23:30:00+00:00,330,319,845,2,41,1
2028-07-19,Tennis,Carson Court 2,Carson,True,False,Preliminary,2028-07-19T11:00:00-07:00,2028-07-19T16:30:00-07:00,2028-07-19T18:00:00+00:00,2028-07-19T23:30:00+00:00,330,320,845,3,41,1
2028-07-19,Tennis,Carson Center Court,Carson,True,False,Quarterfinal,2028-07-19T18:30:00-07:00,2028-07-19T23:30:00-07:00,2028-07-20T01:30:00+00:00,2028-07-20T06:30:00+00:00,300,343,845,4,41,1
2028-07-19,Tennis,Carson Court 1,Carson,True,False,Quarterfinal,2028-07-19T18:30:00-07:00,2028-07-19T23:30:00-07:00,2028-07-20T01:30:00+00:00,2028-07-20T06:30:00+00:00,300,344,845,5,41,1
2028-07-20,Tennis,Carson Center Court,Carson,True,False,Semifinal,2028-07-20T11:00:00-07:00,2028-07-20T16:30:00-07:00,2028-07-20T18:00:00+00:00,2028-07-20T23:30:00+00:00,330,374,845,6,41,1
2028-07-20,Tennis,Carson Court 1,Carson,True,False,Preliminary,2028-07-20T11:00:00-07:00,2028-07-20T20:00:00-07:00,2028-07-20T18:00:00+00:00,2028-07-21T03:00:00+00:00,540,375,845,7,41,1
2028-07-20,Tennis,Carson Court 2,Carson,True,False,Preliminary,2028-07-20T11:00:00-07:00,2028-07-20T20:00:00-07:00,2028-07-20T18:00:00+00:00,2028-07-21T03:00:00+00:00,540,376,845,8,41,1
2028-07-20,Tennis,Carson Courts 3-11,Carson,True,False,Preliminary,2028-07-20T11:00:00-07:00,2028-07-20T20:00:00-07:00,2028-07-20T18:00:00+00:00,2028-07-21T03:00:00+00:00,540,377,845,9,41,1
2028-07-20,Tennis,Carson Center Court,Carson,True,False,Final,2028-07-20T18:30:00-07:00,2028-07-20T00:00:00-07:00,2028-07-21T01:30:00+00:00,2028-07-20T07:00:00+00:00,-1110,401,845,10,41,2
