code,day,sport,venue,zone,type,starts_at,ends_at,timezone,duration_minutes,ticketed,in_okc,num_events
ATH05,3,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-17T09:00:00,2028-07-17T14:00:00,America/Los_Angeles,300,True,False,8
VBV07,3,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-17T09:00:00,2028-07-17T12:00:00,America/Los_Angeles,180,True,False,1
CSL04,3,Canoe Slalom,OKC Whitewater Center,OKC,Preliminary,2028-07-17T09:00:00,2028-07-17T11:35:00,America/Chicago,155,True,True,2
CKT08,3,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-17T09:00:00,2028-07-17T12:30:00,America/Los_Angeles,210,True,False,1
FEN05,3,Fencing,LA Convention Center Hall 1,DTLA,Quarterfinal,2028-07-17T09:00:00,2028-07-17T16:20:00,America/Los_Angeles,440,True,False,8
HBL13,3,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-17T09:00:00,2028-07-17T12:30:00,America/Los_Angeles,210,True,False,1
HOC09,3,Hockey,Carson Field,Carson,Preliminary,2028-07-17T09:00:00,2028-07-17T14:00:00,America/Los_Angeles,300,True,False,1
MPN03,3,Modern Pentathlon,Valley Complex 2,Valley,Final,2028-07-17T09:00:00,2028-07-17T11:00:00,America/Los_Angeles,120,True,False,1
VVO09,3,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-17T09:00:00,2028-07-17T11:30:00,America/Los_Angeles,150,True,False,1
SHO03,3,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,Final,2028-07-17T09:40:00,2028-07-17T15:30:00,America/Los_Angeles,350,True,False,4
SHO04,3,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,Preliminary,2028-07-17T09:45:00,2028-07-17T14:45:00,America/Los_Angeles,300,True,False,2
DIV02,3,Diving,Rose Bowl Aquatics Center,Pasadena,Semifinal,2028-07-17T10:00:00,2028-07-17T12:00:00,America/Los_Angeles,120,True,False,1
JUD05,3,Judo,LA Convention Center Hall 2,DTLA,Preliminary,2028-07-17T10:00:00,2028-07-17T14:00:00,America/Los_Angeles,240,True,False,2
RU709,3,Rugby Sevens,Carson Stadium,Carson,Preliminary,2028-07-17T10:00:00,2028-07-17T13:00:00,America/Los_Angeles,180,True,False,1
TTE07,3,Table Tennis,LA Convention Center Hall 3,DTLA,Quarterfinal,2028-07-17T10:00:00,2028-07-17T13:00:00,America/Los_Angeles,180,True,False,4
WPO13,3,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-17T10:00:00,2028-07-17T13:00:00,America/Los_Angeles,180,True,False,1
BSB07,3,Baseball,Dodger Stadium,DTLA,Preliminary,2028-07-17T11:00:00,2028-07-17T14:00:00,America/Los_Angeles,180,True,False,1
MTB01,3,Mountain Bike,Industry Hills MTB Course,City of Industry,Final,2028-07-17T11:00:00,2028-07-17T13:30:00,America/Los_Angeles,150,True,False,1
BKB13,3,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-17T12:00:00,2028-07-17T16:15:00,America/Los_Angeles,255,True,False,1
BOX05,3,Boxing - Preliminary Stages,Peacock Theater,DTLA,Preliminary,2028-07-17T12:00:00,2028-07-17T15:00:00,America/Los_Angeles,180,True,False,3
ROW03,3,Rowing,Marine Stadium,Long Beach,Final,2028-07-17T12:30:00,2028-07-17T15:10:00,America/Los_Angeles,160,True,False,9
VVO10,3,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-17T13:00:00,2028-07-17T15:30:00,America/Los_Angeles,150,True,False,1
OWS01,3,Open Water Swimming,Belmont Shore,Long Beach,Final,2028-07-17T13:30:00,2028-07-17T16:30:00,America/Los_Angeles,180,True,False,1
BK304,3,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-17T14:00:00,2028-07-17T16:00:00,America/Los_Angeles,120,True,False,2
BDM08,3,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-17T14:00:00,2028-07-17T16:35:00,America/Los_Angeles,155,True,False,5
VBV08,3,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-17T14:00:00,2028-07-17T18:00:00,America/Los_Angeles,240,True,False,1
FFB05,3,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-17T14:00:00,2028-07-17T17:15:00,America/Los_Angeles,195,True,False,1
HBL14,3,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-17T14:00:00,2028-07-17T17:30:00,America/Los_Angeles,210,True,False,1
SAL02,3,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,Preliminary,2028-07-17T14:00:00,2028-07-17T20:00:00,America/Los_Angeles,360,True,False,4
WPO14,3,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-17T14:30:00,2028-07-17T17:30:00,America/Los_Angeles,180,True,False,1
TTE08,3,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-17T15:00:00,2028-07-17T18:00:00,America/Los_Angeles,180,True,False,2
DIV03,3,Diving,Rose Bowl Aquatics Center,Pasadena,Final,2028-07-17T15:30:00,2028-07-17T16:45:00,America/Los_Angeles,75,True,False,1
JUD06,3,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-17T16:00:00,2028-07-17T19:00:00,America/Los_Angeles,180,True,False,8
RU710,3,Rugby Sevens,Carson Stadium,Carson,Quarterfinal,2028-07-17T16:00:00,2028-07-17T19:00:00,America/Los_Angeles,180,True,False,2
ATH06,3,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-17T16:30:00,2028-07-17T19:30:00,America/Los_Angeles,180,True,False,7
HOC10,3,Hockey,Carson Field,Carson,Preliminary,2028-07-17T17:00:00,2028-07-17T22:00:00,America/Los_Angeles,300,True,False,1
VVO11,3,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-17T17:00:00,2028-07-17T19:30:00,America/Los_Angeles,150,True,False,1
GAR08,3,Artistic Gymnastics,DTLA Arena,DTLA,Final,2028-07-17T17:15:00,2028-07-17T20:30:00,America/Los_Angeles,195,True,False,1
BK305,3,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-17T17:30:00,2028-07-17T19:30:00,America/Los_Angeles,120,True,False,2
BKB14,3,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-17T18:00:00,2028-07-17T19:45:00,America/Los_Angeles,105,True,False,1
CKT09,3,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-17T18:00:00,2028-07-17T21:30:00,America/Los_Angeles,210,True,False,1
FEN06,3,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-17T18:30:00,2028-07-17T22:40:00,America/Los_Angeles,250,True,False,6
BDM09,3,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-17T19:00:00,2028-07-17T23:05:00,America/Los_Angeles,245,True,False,5
BSB08,3,Baseball,Dodger Stadium,DTLA,Preliminary,2028-07-17T19:00:00,2028-07-17T22:00:00,America/Los_Angeles,180,True,False,1
BOX06,3,Boxing - Preliminary Stages,Peacock Theater,DTLA,Preliminary,2028-07-17T19:00:00,2028-07-17T22:00:00,America/Los_Angeles,180,True,False,3
FFB06,3,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-17T19:00:00,2028-07-17T22:15:00,America/Los_Angeles,195,True,False,1
HBL15,3,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-17T19:00:00,2028-07-17T22:30:00,America/Los_Angeles,210,True,False,1
WPO15,3,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-17T19:00:00,2028-07-17T22:00:00,America/Los_Angeles,180,True,False,1
SQU03,3,Squash,Comcast Squash Center at Universal Studios,Universal City,Preliminary,2028-07-17T19:30:00,2028-07-17T23:15:00,America/Los_Angeles,225,True,False,1
VBV09,3,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-17T20:00:00,2028-07-17T23:00:00,America/Los_Angeles,180,True,False,1
BK306,3,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-17T21:00:00,2028-07-17T23:00:00,America/Los_Angeles,120,True,False,2
TTE09,3,Table Tennis,LA Convention Center Hall 3,DTLA,Final,2028-07-17T21:00:00,2028-07-17T23:15:00,America/Los_Angeles,135,True,False,2
VVO12,3,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-17T21:00:00,2028-07-17T23:30:00,America/Los_Angeles,150,True,False,1
BKB15,3,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-17T21:30:00,2028-07-17T23:15:00,America/Los_Angeles,105,True,False,1
FBL29,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
FBL30,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
FBL31,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
FBL32,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
FBL33,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
FBL34,4,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-18T00:00:00,2028-07-18T23:59:00,America/Los_Angeles,1439,True,False,1
SRF04,4,Surfing,Trestles State Beach,Trestles Beach,Final,2028-07-18T07:00:00,2028-07-18T17:30:00,America/Los_Angeles,630,True,False,8
BDM10,4,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-18T08:00:00,2028-07-18T11:25:00,America/Los_Angeles,205,True,False,4
VBV10,4,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-18T09:00:00,2028-07-18T12:00:00,America/Los_Angeles,180,True,False,1
CSL05,4,Canoe Slalom,OKC Whitewater Center,OKC,Final,2028-07-18T09:00:00,2028-07-18T12:10:00,America/Chicago,190,True,True,2
CKT10,4,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-18T09:00:00,2028-07-18T12:30:00,America/Los_Angeles,210,True,False,1
FEN07,4,Fencing,LA Convention Center Hall 1,DTLA,Semifinal,2028-07-18T09:00:00,2028-07-18T14:30:00,America/Los_Angeles,330,True,False,5
HBL16,4,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-18T09:00:00,2028-07-18T12:30:00,America/Los_Angeles,210,True,False,1
HOC11,4,Hockey,Carson Field,Carson,Preliminary,2028-07-18T09:00:00,2028-07-18T14:00:00,America/Los_Angeles,300,True,False,1
MPN04,4,Modern Pentathlon,Valley Complex 2,Valley,Final,2028-07-18T09:00:00,2028-07-18T11:00:00,America/Los_Angeles,120,True,False,1
VVO13,4,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-18T09:00:00,2028-07-18T11:30:00,America/Los_Angeles,150,True,False,1
ATH07,4,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-18T09:30:00,2028-07-18T12:10:00,America/Los_Angeles,160,True,False,5
SHO05,4,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,Final,2028-07-18T09:45:00,2028-07-18T17:15:00,America/Los_Angeles,450,True,False,4
DIV04,4,Diving,Rose Bowl Aquatics Center,Pasadena,Preliminary,2028-07-18T10:00:00,2028-07-18T12:30:00,America/Los_Angeles,150,True,False,1
JUD07,4,Judo,LA Convention Center Hall 2,DTLA,Preliminary,2028-07-18T10:00:00,2028-07-18T14:00:00,America/Los_Angeles,240,True,False,2
TTE10,4,Table Tennis,LA Convention Center Hall 3,DTLA,Semifinal,2028-07-18T10:00:00,2028-07-18T13:00:00,America/Los_Angeles,180,True,False,3
WPO16,4,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-18T10:00:00,2028-07-18T13:00:00,America/Los_Angeles,180,True,False,1
BSB09,4,Baseball,Dodger Stadium,DTLA,Semifinal,2028-07-18T11:00:00,2028-07-18T14:00:00,America/Los_Angeles,180,True,False,1
MTB02,4,Mountain Bike,Industry Hills MTB Course,City of Industry,Final,2028-07-18T11:00:00,2028-07-18T13:30:00,America/Los_Angeles,150,True,False,1
BKB16,4,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-18T12:00:00,2028-07-18T16:15:00,America/Los_Angeles,255,True,False,1
BOX07,4,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-18T12:00:00,2028-07-18T15:00:00,America/Los_Angeles,180,True,False,4
RU711,4,Rugby Sevens,Carson Stadium,Carson,Semifinal,2028-07-18T13:00:00,2028-07-18T16:00:00,America/Los_Angeles,180,True,False,4
VVO14,4,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-18T13:00:00,2028-07-18T15:30:00,America/Los_Angeles,150,True,False,1
OWS02,4,Open Water Swimming,Belmont Shore,Long Beach,Final,2028-07-18T13:30:00,2028-07-18T16:30:00,America/Los_Angeles,180,True,False,1
ROW04,4,Rowing,Marine Stadium,Long Beach,Final,2028-07-18T13:30:00,2028-07-18T16:00:00,America/Los_Angeles,150,True,False,9
BK307,4,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-18T14:00:00,2028-07-18T16:00:00,America/Los_Angeles,120,True,False,2
BDM11,4,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-18T14:00:00,2028-07-18T16:35:00,America/Los_Angeles,155,True,False,3
VBV11,4,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-18T14:00:00,2028-07-18T18:00:00,America/Los_Angeles,240,True,False,1
FFB07,4,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-18T14:00:00,2028-07-18T17:15:00,America/Los_Angeles,195,True,False,1
HBL17,4,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-18T14:00:00,2028-07-18T17:30:00,America/Los_Angeles,210,True,False,1
SAL03,4,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,Preliminary,2028-07-18T14:00:00,2028-07-18T20:00:00,America/Los_Angeles,360,True,False,4
WPO17,4,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-18T14:30:00,2028-07-18T17:30:00,America/Los_Angeles,180,True,False,1
TTE11,4,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-18T15:00:00,2028-07-18T18:00:00,America/Los_Angeles,180,True,False,2
DIV05,4,Diving,Rose Bowl Aquatics Center,Pasadena,Semifinal,2028-07-18T15:30:00,2028-07-18T17:30:00,America/Los_Angeles,120,True,False,1
ATH08,4,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-18T15:50:00,2028-07-18T18:55:00,America/Los_Angeles,185,True,False,8
JUD08,4,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-18T16:00:00,2028-07-18T19:00:00,America/Los_Angeles,180,True,False,8
EQU05,4,Equestrian,Santa Anita Park,Arcadia,Final,2028-07-18T16:30:00,2028-07-18T22:00:00,America/Los_Angeles,330,True,False,2
SKB01,4,Skateboarding (Street),Valley Complex 1,Valley,Preliminary,2028-07-18T17:00:00,2028-07-18T20:10:00,America/Los_Angeles,190,True,False,1
VVO15,4,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-18T17:00:00,2028-07-18T19:30:00,America/Los_Angeles,150,True,False,1
BK308,4,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-18T17:30:00,2028-07-18T19:30:00,America/Los_Angeles,120,True,False,2
FEN08,4,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-18T17:30:00,2028-07-18T19:40:00,America/Los_Angeles,130,True,False,2
HOC12,4,Hockey,Carson Field,Carson,Preliminary,2028-07-18T17:30:00,2028-07-18T22:30:00,America/Los_Angeles,300,True,False,1
GAR09,4,Artistic Gymnastics,DTLA Arena,DTLA,Final,2028-07-18T18:00:00,2028-07-18T20:30:00,America/Los_Angeles,150,True,False,1
BKB17,4,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-18T18:00:00,2028-07-18T19:45:00,America/Los_Angeles,105,True,False,1
CKT11,4,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-18T18:00:00,2028-07-18T21:30:00,America/Los_Angeles,210,True,False,1
BDM12,4,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-18T19:00:00,2028-07-18T23:05:00,America/Los_Angeles,245,True,False,4
BSB10,4,Baseball,Dodger Stadium,DTLA,Semifinal,2028-07-18T19:00:00,2028-07-18T22:00:00,America/Los_Angeles,180,True,False,1
BOX08,4,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-18T19:00:00,2028-07-18T22:00:00,America/Los_Angeles,180,True,False,4
FFB08,4,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-18T19:00:00,2028-07-18T22:15:00,America/Los_Angeles,195,True,False,1
HBL18,4,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-18T19:00:00,2028-07-18T22:30:00,America/Los_Angeles,210,True,False,1
RU712,4,Rugby Sevens,Carson Stadium,Carson,Final,2028-07-18T19:00:00,2028-07-18T21:30:00,America/Los_Angeles,150,True,False,4
WPO18,4,Water Polo,Long Beach Aquatics Center,Long Beach,Preliminary,2028-07-18T19:00:00,2028-07-18T22:00:00,America/Los_Angeles,180,True,False,1
SQU04,4,Squash,Comcast Squash Center at Universal Studios,Universal City,Preliminary,2028-07-18T19:30:00,2028-07-18T23:15:00,America/Los_Angeles,225,True,False,1
VBV12,4,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-18T20:00:00,2028-07-18T23:00:00,America/Los_Angeles,180,True,False,1
BK309,4,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-18T21:00:00,2028-07-18T23:00:00,America/Los_Angeles,120,True,False,2
TTE12,4,Table Tennis,LA Convention Center Hall 3,DTLA,Final,2028-07-18T21:00:00,2028-07-18T23:15:00,America/Los_Angeles,135,True,False,2
VVO16,4,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-18T21:00:00,2028-07-18T23:30:00,America/Los_Angeles,150,True,False,1
BKB18,4,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-18T21:30:00,2028-07-18T23:15:00,America/Los_Angeles,105,True,False,1
FBL35,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL36,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL37,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL38,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL39,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL40,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL41,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
FBL42,5,Football (Soccer) - Preliminary Stages,TBD,TBD,Preliminary,2028-07-19T00:00:00,2028-07-19T23:59:00,America/Los_Angeles,1439,True,False,1
BDM13,5,Badminton,Galen Center,Exposition Park,Quarterfinal,2028-07-19T08:00:00,2028-07-19T11:45:00,America/Los_Angeles,225,True,False,3
ROW05,5,Rowing,Marine Stadium,Long Beach,Final,2028-07-19T08:00:00,2028-07-19T10:10:00,America/Los_Angeles,130,True,False,9
VBV13,5,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-19T09:00:00,2028-07-19T12:00:00,America/Los_Angeles,180,True,False,1
CSL06,5,Canoe Slalom,OKC Whitewater Center,OKC,Final,2028-07-19T09:00:00,2028-07-19T12:10:00,America/Chicago,190,True,True,2
CKT12,5,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-19T09:00:00,2028-07-19T12:30:00,America/Los_Angeles,210,True,False,1
FEN09,5,Fencing,LA Convention Center Hall 1,DTLA,Semifinal,2028-07-19T09:00:00,2028-07-19T14:30:00,America/Los_Angeles,330,True,False,5
GLF01,5,Golf,Riviera Country Club,Riviera,Preliminary,2028-07-19T09:00:00,2028-07-19T18:00:00,America/Los_Angeles,540,True,False,1
HBL19,5,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-19T09:00:00,2028-07-19T12:30:00,America/Los_Angeles,210,True,False,1
HOC13,5,Hockey,Carson Field,Carson,Preliminary,2028-07-19T09:00:00,2028-07-19T14:00:00,America/Los_Angeles,300,True,False,1
VVO17,5,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-19T09:00:00,2028-07-19T11:30:00,America/Los_Angeles,150,True,False,1
ARC01,5,Archery,Carson Stadium,Carson,N/A,2028-07-19T09:30:00,2028-07-19T12:00:00,America/Los_Angeles,150,False,False,2
SHO06,5,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,Final,2028-07-19T09:30:00,2028-07-19T13:30:00,America/Los_Angeles,240,True,False,2
ATH09,5,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-19T09:35:00,2028-07-19T12:00:00,America/Los_Angeles,145,True,False,6
JUD09,5,Judo,LA Convention Center Hall 2,DTLA,Preliminary,2028-07-19T10:00:00,2028-07-19T14:00:00,America/Los_Angeles,240,True,False,2
TTE13,5,Table Tennis,LA Convention Center Hall 3,DTLA,Semifinal,2028-07-19T10:00:00,2028-07-19T13:00:00,America/Los_Angeles,180,True,False,3
CRD01,5,Cycling Road (Time Trial),TBD,TBD,Final,2028-07-19T10:30:00,2028-07-19T14:35:00,America/Los_Angeles,245,True,False,2
SKB02,5,Skateboarding (Street),Valley Complex 1,Valley,Preliminary,2028-07-19T10:30:00,2028-07-19T13:40:00,America/Los_Angeles,190,True,False,1
BSB11,5,Baseball,Dodger Stadium,DTLA,Bronze,2028-07-19T11:00:00,2028-07-19T14:00:00,America/Los_Angeles,180,True,False,1
TEN01,5,Tennis,Carson Center Court,Carson,Preliminary,2028-07-19T11:00:00,2028-07-19T16:30:00,America/Los_Angeles,330,True,False,1
TEN02,5,Tennis,Carson Court 1,Carson,Preliminary,2028-07-19T11:00:00,2028-07-19T16:30:00,America/Los_Angeles,330,True,False,1
TEN03,5,Tennis,Carson Court 2,Carson,Preliminary,2028-07-19T11:00:00,2028-07-19T16:30:00,America/Los_Angeles,330,True,False,1
WPO19,5,Water Polo,Long Beach Aquatics Center,Long Beach,Quarterfinal,2028-07-19T11:30:00,2028-07-19T14:30:00,America/Los_Angeles,180,True,False,1
BKB19,5,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-19T12:00:00,2028-07-19T16:15:00,America/Los_Angeles,255,True,False,1
BOX09,5,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-19T12:00:00,2028-07-19T15:00:00,America/Los_Angeles,180,True,False,4
VVO18,5,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-19T13:00:00,2028-07-19T15:30:00,America/Los_Angeles,150,True,False,1
ARC02,5,Archery,Carson Stadium,Carson,N/A,2028-07-19T13:30:00,2028-07-19T16:30:00,America/Los_Angeles,180,False,False,2
BK310,5,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-19T14:00:00,2028-07-19T16:00:00,America/Los_Angeles,120,True,False,2
BDM14,5,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-19T14:00:00,2028-07-19T16:35:00,America/Los_Angeles,155,True,False,2
VBV14,5,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-19T14:00:00,2028-07-19T18:00:00,America/Los_Angeles,240,True,False,1
FFB09,5,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-19T14:00:00,2028-07-19T17:15:00,America/Los_Angeles,195,True,False,1
HBL20,5,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-19T14:00:00,2028-07-19T17:30:00,America/Los_Angeles,210,True,False,1
SAL04,5,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,Final,2028-07-19T14:00:00,2028-07-19T20:00:00,America/Los_Angeles,360,True,False,4
TTE14,5,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-19T15:00:00,2028-07-19T18:00:00,America/Los_Angeles,180,True,False,2
DIV06,5,Diving,Rose Bowl Aquatics Center,Pasadena,Final,2028-07-19T15:30:00,2028-07-19T16:45:00,America/Los_Angeles,75,True,False,1
ATH10,5,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-19T16:00:00,2028-07-19T18:40:00,America/Los_Angeles,160,True,False,7
JUD10,5,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-19T16:00:00,2028-07-19T19:00:00,America/Los_Angeles,180,True,False,8
HOC14,5,Hockey,Carson Field,Carson,Preliminary,2028-07-19T17:00:00,2028-07-19T22:00:00,America/Los_Angeles,300,True,False,1
VVO19,5,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-19T17:00:00,2028-07-19T19:30:00,America/Los_Angeles,150,True,False,1
WPO20,5,Water Polo,Long Beach Aquatics Center,Long Beach,Quarterfinal,2028-07-19T17:00:00,2028-07-19T20:00:00,America/Los_Angeles,180,True,False,1
BK311,5,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-19T17:30:00,2028-07-19T19:30:00,America/Los_Angeles,120,True,False,2
FEN10,5,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-19T17:30:00,2028-07-19T19:40:00,America/Los_Angeles,130,True,False,2
GAR10,5,Artistic Gymnastics,DTLA Arena,DTLA,Final,2028-07-19T18:00:00,2028-07-19T20:30:00,America/Los_Angeles,150,True,False,1
BKB20,5,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-19T18:00:00,2028-07-19T19:45:00,America/Los_Angeles,105,True,False,1
TEN04,5,Tennis,Carson Center Court,Carson,Quarterfinal,2028-07-19T18:30:00,2028-07-19T23:30:00,America/Los_Angeles,300,True,False,1
TEN05,5,Tennis,Carson Court 1,Carson,Quarterfinal,2028-07-19T18:30:00,2028-07-19T23:30:00,America/Los_Angeles,300,True,False,1
BDM15,5,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-19T19:00:00,2028-07-19T23:05:00,America/Los_Angeles,245,True,False,2
BSB12,5,Baseball,Dodger Stadium,DTLA,Final,2028-07-19T19:00:00,2028-07-19T22:30:00,America/Los_Angeles,210,True,False,1
BOX10,5,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-19T19:00:00,2028-07-19T22:00:00,America/Los_Angeles,180,True,False,4
FFB10,5,Flag Football,Exposition Park Stadium,Exposition Park,Preliminary,2028-07-19T19:00:00,2028-07-19T22:15:00,America/Los_Angeles,195,True,False,1
HBL21,5,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-19T19:00:00,2028-07-19T22:30:00,America/Los_Angeles,210,True,False,1
